"","X","name","type","latitude","longitude","population","year","gas","est_RFNB","gas_base","food_base","ANindex"
"1368",1141,"Woodstock","First Nations",46.109192,-67.57747,554,1982,44.75,176.565437933967,24.375,151.708453337125,0.633939043001725
"1431",1523,"Acadia","First Nations",43.832917,-66.084223,94,1983,50.5,258.665299717282,24.375,229.957232999803,0.542930629882366
"1440",1570,"Annapolis Valley","First Nations",45.065777,-64.654284,260,1983,51.275,219.424437929934,24.5166666666667,190.716371212455,0.584428883501138
"1445",1558,"Bear River","First Nations",44.549444444,-65.623611111,297,1983,50.5,232.229351878688,24.375,203.521285161209,0.550757626907027
"1489",1644,"Fort Folly","First Nations",45.892211914,-64.495483398,61,1983,54.3833333333333,249.113492534549,25.8166666666667,220.40542581707,0.536548905088191
"1500",1661,"Glooscap First Nation","First Nations",45.0425,-64.236944,315,1983,51.275,256.991809511429,24.5166666666667,228.283742793951,0.557341915733631
"1528",1511,"Kingsclear","First Nations",45.950442,-66.851933,558,1983,50.5,161.478189990928,24.375,132.77012327345,0.587038737656381
"1616",1660,"Oromocto","First Nations",45.851388889,-66.463611111,452,1983,50.5,158.833587581839,24.375,130.12552086436,0.58915980639391
"1637",1731,"Saint Mary's","First Nations",45.97195093,-66.632675405,136,1983,50.5,162.472905839076,24.375,133.764839121597,0.586262644416801
"1725",1498,"Woodstock","First Nations",46.109192,-67.57747,554,1983,50.5,180.416520054604,24.375,151.708453337125,0.574010408114579
"1788",1880,"Acadia","First Nations",43.832917,-66.084223,94,1984,51.675,264.441922898238,24.375,229.957232999803,0.542434584278466
"1797",1927,"Annapolis Valley","First Nations",45.065777,-64.654284,260,1984,53.9333333333333,225.20106111089,24.5166666666667,190.716371212455,0.563468136258433
"1802",1915,"Bear River","First Nations",44.549444444,-65.623611111,297,1984,51.675,238.005975059644,24.375,203.521285161209,0.551622741959545
"1846",2001,"Fort Folly","First Nations",45.892211914,-64.495483398,61,1984,57.175,254.890115715505,25.8166666666667,220.40542581707,0.522185378346762
"1857",2018,"Glooscap First Nation","First Nations",45.0425,-64.236944,315,1984,53.9333333333333,262.768432692385,24.5166666666667,228.283742793951,0.588089836159058
"1885",1868,"Kingsclear","First Nations",45.950442,-66.851933,558,1984,51.675,167.254813171885,24.375,132.77012327345,0.594213350510878
"1973",2017,"Oromocto","First Nations",45.851388889,-66.463611111,452,1984,51.675,164.610210762795,24.375,130.12552086436,0.596703285533388
"1994",2088,"Saint Mary's","First Nations",45.97195093,-66.632675405,136,1984,51.675,168.249529020032,24.375,133.764839121597,0.593302290108268
"2082",1855,"Woodstock","First Nations",46.109192,-67.57747,554,1984,51.675,186.19314323556,24.375,151.708453337125,0.578919318103046
"2145",2237,"Acadia","First Nations",43.832917,-66.084223,94,1985,56.15,267.592808269669,24.375,229.957232999803,0.505152174483395
"2154",2284,"Annapolis Valley","First Nations",45.065777,-64.654284,260,1985,58.4916666666667,228.351946482321,24.5166666666667,190.716371212455,0.572821268690062
"2159",2272,"Bear River","First Nations",44.549444444,-65.623611111,297,1985,56.15,241.156860431074,24.375,203.521285161209,0.514380680466415
"2203",2358,"Fort Folly","First Nations",45.892211914,-64.495483398,61,1985,59.7583333333333,258.041001086936,25.8166666666667,220.40542581707,0.505787541316643
"2214",2375,"Glooscap First Nation","First Nations",45.0425,-64.236944,315,1985,58.4916666666667,265.919318063816,24.5166666666667,228.283742793951,0.533086089362562
"2242",2225,"Kingsclear","First Nations",45.950442,-66.851933,558,1985,56.15,170.405698543315,24.375,132.77012327345,0.557158318756833
"2330",2374,"Oromocto","First Nations",45.851388889,-66.463611111,452,1985,56.15,167.761096134225,24.375,130.12552086436,0.559659187924533
"2351",2445,"Saint Mary's","First Nations",45.97195093,-66.632675405,136,1985,56.15,171.400414391463,24.375,133.764839121597,0.55624325758046
"2439",2212,"Woodstock","First Nations",46.109192,-67.57747,554,1985,56.15,189.344028606991,24.375,151.708453337125,0.54179712509003
"2502",2594,"Acadia","First Nations",43.832917,-66.084223,94,1986,52.95,273.369431450625,24.375,229.957232999803,0.547244663470687
"2511",2641,"Annapolis Valley","First Nations",45.065777,-64.654284,260,1986,51.9166666666667,234.128569663277,24.5166666666667,190.716371212455,0.678489217624684
"2516",2629,"Bear River","First Nations",44.549444444,-65.623611111,297,1986,52.95,246.93348361203,24.375,203.521285161209,0.558532960153802
"2560",2715,"Fort Folly","First Nations",45.892211914,-64.495483398,61,1986,53.6166666666667,263.817624267892,25.8166666666667,220.40542581707,0.576344138174268
"2571",2732,"Glooscap First Nation","First Nations",45.0425,-64.236944,315,1986,51.9166666666667,271.695941244772,24.5166666666667,228.283742793951,0.526553141681274
"2599",2582,"Kingsclear","First Nations",45.950442,-66.851933,558,1986,52.95,176.182321724271,24.375,132.77012327345,0.610858512449449
"2687",2731,"Oromocto","First Nations",45.851388889,-66.463611111,452,1986,52.95,173.537719315181,24.375,130.12552086436,0.613917572408081
"2708",2802,"Saint Mary's","First Nations",45.97195093,-66.632675405,136,1986,52.95,177.177037572419,24.375,133.764839121597,0.609739210792052
"2796",2569,"Woodstock","First Nations",46.109192,-67.57747,554,1986,52.95,195.120651787947,24.375,151.708453337125,0.592068720056541
"2859",2951,"Acadia","First Nations",43.832917,-66.084223,94,1987,48.8333333333333,278.620907069676,24.375,229.957232999803,0.604776464611489
"2868",2998,"Annapolis Valley","First Nations",45.065777,-64.654284,260,1987,50.25,239.380045282328,24.5166666666667,190.716371212455,0.591191507834836
"2873",2986,"Bear River","First Nations",44.549444444,-65.623611111,297,1987,48.8333333333333,252.184959231081,24.375,203.521285161209,0.618497002099526
"2917",3072,"Fort Folly","First Nations",45.892211914,-64.495483398,61,1987,53.65,269.069099886943,25.8166666666667,220.40542581707,0.587451457220787
"2928",3089,"Glooscap First Nation","First Nations",45.0425,-64.236944,315,1987,50.25,276.947416863823,24.5166666666667,228.283742793951,0.718515528832837
"2956",2939,"Kingsclear","First Nations",45.950442,-66.851933,558,1987,48.8333333333333,181.433797343322,24.375,132.77012327345,0.682096916418624
"3044",3088,"Oromocto","First Nations",45.851388889,-66.463611111,452,1987,48.8333333333333,178.789194934232,24.375,130.12552086436,0.68581509888838
"3065",3159,"Saint Mary's","First Nations",45.97195093,-66.632675405,136,1987,48.8333333333333,182.42851319147,24.375,133.764839121597,0.680736443640324
"3153",2926,"Woodstock","First Nations",46.109192,-67.57747,554,1987,48.8333333333333,200.372127406998,24.375,151.708453337125,0.659258568157902
"3216",3308,"Acadia","First Nations",43.832917,-66.084223,94,1988,50.1666666666667,281.946841628408,24.375,229.957232999803,0.595730093058584
"3225",3355,"Annapolis Valley","First Nations",45.065777,-64.654284,260,1988,50.325,242.70597984106,24.5166666666667,190.716371212455,0.587327743827205
"3230",3343,"Bear River","First Nations",44.549444444,-65.623611111,297,1988,50.1666666666667,255.510893789814,24.375,203.521285161209,0.609998776496845
"3274",3429,"Fort Folly","First Nations",45.892211914,-64.495483398,61,1988,52.65,272.395034445675,25.8166666666667,220.40542581707,0.606008473580944
"3285",3446,"Glooscap First Nation","First Nations",45.0425,-64.236944,315,1988,50.325,280.273351422555,24.5166666666667,228.283742793951,0.634564503664731
"3313",3296,"Kingsclear","First Nations",45.950442,-66.851933,558,1988,50.1666666666667,184.759731902054,24.375,132.77012327345,0.676139555960526
